Date,Campaign,Channel,Impressions,Clicks,Conversions,Cost,Revenue,CTR,CPC,CVR,ROI
2025-10-04,Campaign_009,Facebook,6772,3503,26,816.51,1866.98,51.73,0.23,0.74,128.65
2025-10-03,Campaign_001,LinkedIn,4076,2402,133,3159.2,9563.68,58.93,1.32,5.54,202.72
2025-10-02,Campaign_005,Instagram,41491,190,62,2892.15,1451.73,0.46,15.22,32.63,-49.8
2025-10-01,Campaign_001,Twitter,26689,333,106,2917.04,4796.66,1.25,8.76,31.83,64.44
2025-09-30,Campaign_001,Instagram,98800,246,18,4949.29,1411.79,0.25,20.12,7.32,-71.47
2025-09-29,Campaign_007,Facebook,95330,4373,145,4497.99,9934.94,4.59,1.03,3.32,120.88
2025-09-28,Campaign_008,LinkedIn,10653,309,143,539.25,1703.41,2.9,1.75,46.28,215.89
2025-09-27,Campaign_006,LinkedIn,79490,332,46,1479.04,1200.03,0.42,4.45,13.86,-18.86
2025-09-26,Campaign_010,Twitter,42132,982,189,698.54,5726.06,2.33,0.71,19.25,719.72
2025-09-25,Campaign_002,Facebook,63241,3714,188,275.91,6248.29,5.87,0.07,5.06,2164.61
2025-09-24,Campaign_001,Instagram,6249,3786,47,3908.15,773.69,60.59,1.03,1.24,-80.2
2025-09-23,Campaign_003,Instagram,51242,2641,127,4532.55,3840.47,5.15,1.72,4.81,-15.27
2025-09-22,Campaign_001,LinkedIn,12917,1065,17,1873.04,5259.13,8.24,1.76,1.6,180.78
2025-09-21,Campaign_007,Instagram,77878,144,101,2837.27,6843.56,0.18,19.7,70.14,141.2
2025-09-20,Campaign_004,Twitter,14275,1887,190,2544.07,347.09,13.22,1.35,10.07,-86.36
2025-09-19,Campaign_010,Instagram,48050,206,82,3653.65,6539.83,0.43,17.74,39.81,78.99
2025-09-18,Campaign_006,Instagram,78266,131,171,4725.95,3821.96,0.17,36.08,130.53,-19.13
2025-09-17,Campaign_008,Google Ads,46238,2369,21,2309.8,139.18,5.12,0.98,0.89,-93.97
2025-09-16,Campaign_004,LinkedIn,83709,1120,175,2822.51,7156.14,1.34,2.52,15.62,153.54
2025-09-15,Campaign_003,LinkedIn,73630,3099,135,1269.2,5482.44,4.21,0.41,4.36,331.96
2025-09-14,Campaign_001,Facebook,82058,1380,128,2478.59,7985.59,1.68,1.8,9.28,222.18
2025-09-13,Campaign_008,LinkedIn,33917,2849,44,3029.99,2834.76,8.4,1.06,1.54,-6.44
2025-09-12,Campaign_004,Instagram,73725,3379,90,2684.82,5201.0,4.58,0.79,2.66,93.72
2025-09-11,Campaign_007,Instagram,86039,2215,49,278.09,4920.05,2.57,0.13,2.21,1669.23
2025-09-10,Campaign_001,Google Ads,32947,4845,72,181.88,9177.41,14.71,0.04,1.49,4945.86
2025-09-09,Campaign_003,Google Ads,3264,4692,6,3875.04,8257.91,143.75,0.83,0.13,113.11
2025-09-08,Campaign_008,Instagram,75455,3576,39,3158.53,9326.9,4.74,0.88,1.09,195.29
2025-09-07,Campaign_007,LinkedIn,66055,2158,10,1360.49,6644.06,3.27,0.63,0.46,388.36
2025-09-06,Campaign_002,Facebook,24326,92,181,168.75,3227.73,0.38,1.83,196.74,1812.73
2025-09-05,Campaign_010,Facebook,63877,2918,145,3155.9,283.42,4.57,1.08,4.97,-91.02
2025-12-03,Campaign_004,LinkedIn,70948,4960,33,3199.31,5458.78,6.99,0.65,0.67,70.62
2025-12-02,Campaign_003,LinkedIn,22216,2922,176,1487.91,9628.02,13.15,0.51,6.02,547.08
2025-12-01,Campaign_010,Google Ads,20332,931,38,3572.8,5441.79,4.58,3.84,4.08,52.31
2025-11-30,Campaign_010,Instagram,68670,2213,169,3208.8,694.07,3.22,1.45,7.64,-78.37
2025-11-29,Campaign_004,Google Ads,85767,4039,59,2537.85,2597.11,4.71,0.63,1.46,2.34
2025-11-28,Campaign_003,Instagram,71220,2639,3,2148.36,4448.97,3.71,0.81,0.11,107.09
2025-11-27,Campaign_007,Google Ads,8107,724,86,1509.03,8630.55,8.93,2.08,11.88,471.93
2025-11-26,Campaign_001,LinkedIn,18759,2045,16,1641.97,2331.48,10.9,0.8,0.78,41.99
2025-11-25,Campaign_005,Instagram,50196,549,36,2988.93,412.06,1.09,5.44,6.56,-86.21
2025-11-24,Campaign_002,LinkedIn,93067,4193,27,3813.49,4257.9,4.51,0.91,0.64,11.65
2025-11-23,Campaign_007,Instagram,27254,4743,49,3840.53,3964.1,17.4,0.81,1.03,3.22
2025-11-22,Campaign_009,LinkedIn,94123,2236,145,2726.47,2305.11,2.38,1.22,6.48,-15.45
2025-11-21,Campaign_005,LinkedIn,1861,4194,126,937.7,334.65,225.36,0.22,3.0,-64.31
2025-11-20,Campaign_002,Twitter,17295,296,35,630.09,6124.93,1.71,2.13,11.82,872.07
2025-11-19,Campaign_005,Google Ads,76986,3139,178,3432.1,565.93,4.08,1.09,5.67,-83.51
2025-11-18,Campaign_009,Facebook,84435,3009,17,2077.18,3730.01,3.56,0.69,0.56,79.57
2025-11-17,Campaign_003,Facebook,76423,303,17,1534.33,3537.16,0.4,5.06,5.61,130.53
2025-11-16,Campaign_003,LinkedIn,30330,3306,57,1021.82,430.47,10.9,0.31,1.72,-57.87
2025-11-15,Campaign_005,LinkedIn,60047,4525,77,879.48,4777.58,7.54,0.19,1.7,443.23
2025-11-14,Campaign_001,Instagram,93558,2075,177,4290.25,4170.01,2.22,2.07,8.53,-2.8
2025-11-13,Campaign_003,Google Ads,86438,4440,74,3104.15,9454.07,5.14,0.7,1.67,204.56
2025-11-12,Campaign_009,Twitter,40604,766,121,2552.53,6370.51,1.89,3.33,15.8,149.58
2025-11-11,Campaign_002,Twitter,5880,854,179,556.74,5893.16,14.52,0.65,20.96,958.51
2025-11-10,Campaign_006,LinkedIn,70905,1711,164,263.5,7525.31,2.41,0.15,9.59,2755.91
2025-11-09,Campaign_004,Instagram,26561,1006,109,1696.73,9383.28,3.79,1.69,10.83,453.02
2025-11-08,Campaign_007,Twitter,12785,1937,36,3328.97,7566.71,15.15,1.72,1.86,127.3
2025-11-07,Campaign_005,Twitter,70761,2431,196,4372.98,6719.31,3.44,1.8,8.06,53.66
2025-11-06,Campaign_008,Instagram,83900,958,154,2185.28,911.3,1.14,2.28,16.08,-58.3
2025-11-05,Campaign_005,Facebook,50981,1939,90,2534.68,564.2,3.8,1.31,4.64,-77.74
2025-11-04,Campaign_010,Twitter,20462,3272,144,3929.46,2097.08,15.99,1.2,4.4,-46.63
2025-11-03,Campaign_005,Google Ads,9352,2383,31,2221.2,9828.75,25.48,0.93,1.3,342.5
2025-11-02,Campaign_005,Twitter,68061,1011,167,4533.44,3955.55,1.49,4.48,16.52,-12.75
2025-11-01,Campaign_006,Instagram,90982,335,130,1314.43,3457.18,0.37,3.92,38.81,163.02
2025-10-31,Campaign_002,Google Ads,52540,1598,75,132.84,6407.29,3.04,0.08,4.69,4723.31
2025-10-30,Campaign_002,Facebook,64887,2872,145,163.7,7069.59,4.43,0.06,5.05,4218.63
2025-10-29,Campaign_009,Instagram,85345,1368,97,1663.41,6586.61,1.6,1.22,7.09,295.97
2025-10-28,Campaign_010,Google Ads,29080,3790,128,314.94,7037.07,13.03,0.08,3.38,2134.42
2025-10-27,Campaign_002,Google Ads,81634,4887,178,2842.37,8821.52,5.99,0.58,3.64,210.36
2025-10-26,Campaign_010,Facebook,85624,4492,64,423.07,9190.45,5.25,0.09,1.42,2072.32
2025-10-25,Campaign_001,Instagram,96707,3890,68,491.57,843.15,4.02,0.13,1.75,71.52
2025-10-24,Campaign_008,LinkedIn,31125,464,187,3434.53,4443.0,1.49,7.4,40.3,29.36
2025-10-23,Campaign_002,Google Ads,39550,2504,172,2541.89,7050.33,6.33,1.02,6.87,177.37
2025-10-22,Campaign_003,Twitter,80371,4266,59,4297.4,4690.83,5.31,1.01,1.38,9.16
2025-10-21,Campaign_002,Facebook,62128,2524,87,802.45,9930.34,4.06,0.32,3.45,1137.5
2025-10-20,Campaign_003,Instagram,13632,2290,40,4555.59,3872.98,16.8,1.99,1.75,-14.98
2025-10-19,Campaign_007,LinkedIn,12784,13,112,715.83,1023.04,0.1,55.06,861.54,42.92
2025-10-18,Campaign_010,Twitter,23411,1106,128,316.1,3638.41,4.72,0.29,11.57,1051.03
2025-10-17,Campaign_001,LinkedIn,27000,3035,96,573.48,5472.75,11.24,0.19,3.16,854.31
2025-10-16,Campaign_003,Facebook,93812,4633,181,1391.04,8240.67,4.94,0.3,3.91,492.41
2025-10-15,Campaign_006,Twitter,95608,1978,137,1557.26,1485.3,2.07,0.79,6.93,-4.62
2025-10-14,Campaign_003,LinkedIn,52441,4012,106,1236.43,388.45,7.65,0.31,2.64,-68.58
2025-10-13,Campaign_007,Facebook,36406,4890,100,1296.45,8505.64,13.43,0.27,2.04,556.07
2025-10-12,Campaign_001,Instagram,94782,425,73,4228.69,3457.44,0.45,9.95,17.18,-18.24
2025-10-11,Campaign_004,Twitter,49629,3497,5,3990.59,7601.23,7.05,1.14,0.14,90.48
2025-10-10,Campaign_001,Twitter,15113,4203,11,4122.81,7203.06,27.81,0.98,0.26,74.71
2025-10-09,Campaign_005,Facebook,70585,1967,116,287.46,733.86,2.79,0.15,5.9,155.29
2025-10-08,Campaign_009,Facebook,3438,4107,51,778.11,4100.46,119.46,0.19,1.24,426.98
2025-10-07,Campaign_006,LinkedIn,29106,2224,128,909.65,3811.33,7.64,0.41,5.76,318.99
2025-10-06,Campaign_010,LinkedIn,35964,4188,89,891.48,7206.08,11.64,0.21,2.13,708.33
2025-10-05,Campaign_001,LinkedIn,54611,2765,167,662.58,3190.3,5.06,0.24,6.04,381.5
2025-10-04,Campaign_001,LinkedIn,75493,2429,102,3997.41,6370.08,3.22,1.65,4.2,59.36
2025-10-03,Campaign_001,Google Ads,66545,909,135,2848.7,3796.03,1.37,3.13,14.85,33.25
2025-10-02,Campaign_007,Instagram,68016,4005,125,2730.77,9290.16,5.89,0.68,3.12,240.2
2025-10-01,Campaign_002,Facebook,68066,4496,1,347.34,3255.09,6.61,0.08,0.02,837.15
2025-09-30,Campaign_006,Google Ads,54662,2978,52,1201.62,4055.63,5.45,0.4,1.75,237.51
2025-09-29,Campaign_010,Instagram,26680,1380,96,3160.96,1396.05,5.17,2.29,6.96,-55.83
2025-09-28,Campaign_006,LinkedIn,33393,2605,52,2152.74,6493.52,7.8,0.83,2.0,201.64
2025-09-27,Campaign_009,Google Ads,26127,3815,160,3488.82,6829.08,14.6,0.91,4.19,95.74
2025-09-26,Campaign_009,LinkedIn,47258,1108,44,4445.97,4980.9,2.34,4.01,3.97,12.03
2025-09-25,Campaign_009,LinkedIn,9447,3495,163,3095.14,8580.28,37.0,0.89,4.66,177.22
2025-09-24,Campaign_005,Instagram,35735,2522,53,3906.01,266.75,7.06,1.55,2.1,-93.17
2025-09-23,Campaign_010,Facebook,31735,4773,20,3469.46,3347.21,15.04,0.73,0.42,-3.52
2025-09-22,Campaign_010,Twitter,41216,1318,155,286.77,5471.23,3.2,0.22,11.76,1807.88
2025-09-21,Campaign_006,Instagram,29155,2204,151,2294.85,1807.95,7.56,1.04,6.85,-21.22
2025-09-20,Campaign_007,Twitter,6790,2574,53,2426.95,7952.5,37.91,0.94,2.06,227.67
2025-09-19,Campaign_007,Instagram,38091,3807,57,3118.72,958.44,9.99,0.82,1.5,-69.27
2025-09-18,Campaign_010,Twitter,84566,3710,108,3656.78,7249.51,4.39,0.99,2.91,98.25
2025-09-17,Campaign_006,Instagram,80343,2755,107,4229.59,882.18,3.43,1.54,3.88,-79.14
2025-09-16,Campaign_002,Instagram,95726,4702,144,1345.33,4376.29,4.91,0.29,3.06,225.29
2025-09-15,Campaign_003,Facebook,76122,772,128,1875.24,9490.63,1.01,2.43,16.58,406.1
2025-09-14,Campaign_003,Instagram,90018,2478,99,3386.82,7830.11,2.75,1.37,4.0,131.19
2025-09-13,Campaign_006,Twitter,24713,2435,70,1247.82,8439.53,9.85,0.51,2.87,576.34
2025-09-12,Campaign_002,Facebook,59056,1925,2,2174.61,9190.27,3.26,1.13,0.1,322.62
2025-09-11,Campaign_006,Google Ads,73460,2358,8,2933.36,4402.25,3.21,1.24,0.34,50.08
2025-09-10,Campaign_003,Google Ads,19549,2321,53,4370.23,6232.86,11.87,1.88,2.28,42.62
2025-09-09,Campaign_001,Google Ads,18970,841,147,943.25,8543.41,4.43,1.12,17.48,805.74
2025-09-08,Campaign_007,Google Ads,72668,3481,177,3578.84,8613.74,4.79,1.03,5.08,140.69
2025-09-07,Campaign_008,Google Ads,28080,882,35,3931.03,138.74,3.14,4.46,3.97,-96.47
2025-09-06,Campaign_007,Google Ads,63913,424,190,1186.74,2605.67,0.66,2.8,44.81,119.57
2025-09-05,Campaign_008,LinkedIn,99410,4516,64,2462.61,8376.74,4.54,0.55,1.42,240.16
2025-12-03,Campaign_002,LinkedIn,18838,1730,102,4501.83,7486.41,9.18,2.6,5.9,66.3
2025-12-02,Campaign_010,LinkedIn,56486,1466,72,4648.03,6384.25,2.6,3.17,4.91,37.35
2025-12-01,Campaign_001,Twitter,67256,490,123,3971.64,4175.38,0.73,8.11,25.1,5.13
2025-11-30,Campaign_007,Twitter,93162,3964,161,2268.86,8217.86,4.25,0.57,4.06,262.2
2025-11-29,Campaign_001,LinkedIn,26983,74,37,3842.73,6535.07,0.27,51.93,50.0,70.06
2025-11-28,Campaign_001,LinkedIn,86735,523,81,3850.42,5020.24,0.6,7.36,15.49,30.38
2025-11-27,Campaign_002,Google Ads,1425,692,16,2238.06,1081.1,48.56,3.23,2.31,-51.69
2025-11-26,Campaign_006,Google Ads,24475,1625,16,4427.62,3954.95,6.64,2.72,0.98,-10.68
2025-11-25,Campaign_004,Instagram,68118,3439,60,4503.52,1235.33,5.05,1.31,1.74,-72.57
2025-11-24,Campaign_010,Twitter,26418,154,126,2959.13,1673.24,0.58,19.22,81.82,-43.46
2025-11-23,Campaign_009,Facebook,91126,2785,185,3891.12,330.12,3.06,1.4,6.64,-91.52
2025-11-22,Campaign_009,LinkedIn,11749,1166,88,1469.47,4583.1,9.92,1.26,7.55,211.89
2025-11-21,Campaign_008,Facebook,82853,3849,72,896.47,3873.98,4.65,0.23,1.87,332.14
2025-11-20,Campaign_002,Facebook,75892,2002,116,455.05,290.63,2.64,0.23,5.79,-36.13
2025-11-19,Campaign_008,Instagram,10714,1439,34,758.38,4706.38,13.43,0.53,2.36,520.58
2025-11-18,Campaign_006,Facebook,74182,38,50,1791.67,8017.12,0.05,47.15,131.58,347.47
2025-11-17,Campaign_007,Instagram,78991,2748,70,2972.54,4660.19,3.48,1.08,2.55,56.77
2025-11-16,Campaign_005,Twitter,58275,1251,161,4222.7,6496.92,2.15,3.38,12.87,53.86
2025-11-15,Campaign_010,Google Ads,20975,2803,192,3431.76,5220.49,13.36,1.22,6.85,52.12
2025-11-14,Campaign_003,Facebook,56962,22,128,4216.17,2270.63,0.04,191.64,581.82,-46.14
2025-11-13,Campaign_008,Twitter,10972,1386,59,2915.63,2193.45,12.63,2.1,4.26,-24.77
2025-11-12,Campaign_008,Instagram,46225,830,141,3548.68,3293.49,1.8,4.28,16.99,-7.19
2025-11-11,Campaign_002,Facebook,37526,1966,34,1429.19,1674.65,5.24,0.73,1.73,17.17
2025-11-10,Campaign_002,Google Ads,82910,340,81,1076.71,920.43,0.41,3.17,23.82,-14.51
2025-11-09,Campaign_009,Twitter,44909,4461,62,1860.82,3076.92,9.93,0.42,1.39,65.35
2025-11-08,Campaign_006,LinkedIn,54764,2909,109,3619.8,9093.76,5.31,1.24,3.75,151.22
2025-11-07,Campaign_006,Instagram,72466,392,60,3394.21,788.62,0.54,8.66,15.31,-76.77
2025-11-06,Campaign_008,Google Ads,78079,1772,134,642.48,8368.34,2.27,0.36,7.56,1202.51
2025-11-05,Campaign_001,Instagram,92486,163,26,4088.47,8425.65,0.18,25.08,15.95,106.08
2025-11-04,Campaign_006,LinkedIn,36417,4138,13,2776.86,1136.24,11.36,0.67,0.31,-59.08
2025-11-03,Campaign_008,Instagram,60818,4899,164,2174.69,6894.96,8.06,0.44,3.35,217.05
2025-11-02,Campaign_003,LinkedIn,46109,2493,55,789.71,7068.48,5.41,0.32,2.21,795.07
2025-11-01,Campaign_004,Instagram,76467,3816,124,1675.69,1544.43,4.99,0.44,3.25,-7.83
2025-10-31,Campaign_005,Twitter,1260,4738,39,3588.53,2622.6,376.03,0.76,0.82,-26.92
2025-10-30,Campaign_003,Facebook,7392,2777,150,3500.62,3516.03,37.57,1.26,5.4,0.44
2025-10-29,Campaign_010,Facebook,90742,357,81,2055.65,390.81,0.39,5.76,22.69,-80.99
2025-10-28,Campaign_009,LinkedIn,89490,2518,58,1852.78,7512.61,2.81,0.74,2.3,305.48
2025-10-27,Campaign_002,Facebook,14562,3699,131,4403.85,5772.39,25.4,1.19,3.54,31.08
2025-10-26,Campaign_005,Twitter,4435,4169,8,2148.02,3852.3,94.0,0.52,0.19,79.34
2025-10-25,Campaign_007,Twitter,72337,1369,17,2774.6,2150.02,1.89,2.03,1.24,-22.51
2025-10-24,Campaign_006,LinkedIn,21855,1163,132,3721.04,4768.46,5.32,3.2,11.35,28.15
2025-10-23,Campaign_009,Google Ads,9659,377,88,2465.77,5761.04,3.9,6.54,23.34,133.64
2025-10-22,Campaign_009,Google Ads,2794,1905,110,4026.8,4107.94,68.18,2.11,5.77,2.01
2025-10-21,Campaign_008,Google Ads,17331,3141,78,2817.64,5588.83,18.12,0.9,2.48,98.35
2025-10-20,Campaign_005,Twitter,35524,560,50,2755.08,6550.06,1.58,4.92,8.93,137.74
2025-10-19,Campaign_006,Facebook,66004,4149,24,3068.36,6713.09,6.29,0.74,0.58,118.78
2025-10-18,Campaign_003,Google Ads,70727,1733,1,4285.4,1728.08,2.45,2.47,0.06,-59.68
2025-10-17,Campaign_006,Google Ads,50998,2893,64,1774.67,7984.72,5.67,0.61,2.21,349.93
2025-10-16,Campaign_004,Facebook,44536,3001,24,1475.8,2440.98,6.74,0.49,0.8,65.4
2025-10-15,Campaign_008,LinkedIn,45634,3585,190,918.95,1339.05,7.86,0.26,5.3,45.72
2025-10-14,Campaign_003,Google Ads,79231,4850,165,2880.04,6665.03,6.12,0.59,3.4,131.42
2025-10-13,Campaign_001,Google Ads,38108,991,4,2844.79,9178.58,2.6,2.87,0.4,222.65
2025-10-12,Campaign_005,Google Ads,95869,4072,142,1474.24,7044.36,4.25,0.36,3.49,377.83
2025-10-11,Campaign_006,Instagram,41594,1309,45,1713.7,2994.43,3.15,1.31,3.44,74.73
2025-10-10,Campaign_008,Twitter,4680,3217,152,1633.3,577.42,68.74,0.51,4.72,-64.65
2025-10-09,Campaign_001,Facebook,30016,4372,84,3027.15,9016.09,14.57,0.69,1.92,197.84
2025-10-08,Campaign_004,Google Ads,24023,2624,3,3675.52,5149.91,10.92,1.4,0.11,40.11
2025-10-07,Campaign_008,Instagram,73644,2707,127,4309.65,5255.79,3.68,1.59,4.69,21.95
2025-10-06,Campaign_005,Twitter,55169,2607,40,282.04,2345.34,4.73,0.11,1.53,731.56
2025-10-05,Campaign_002,Instagram,62134,1596,111,4966.59,1301.6,2.57,3.11,6.95,-73.79
2025-10-04,Campaign_007,Twitter,26748,660,141,2225.29,1274.15,2.47,3.37,21.36,-42.74
2025-10-03,Campaign_007,Instagram,57372,4078,152,3132.09,5561.93,7.11,0.77,3.73,77.58
2025-10-02,Campaign_005,LinkedIn,89480,1737,154,1436.94,8499.91,1.94,0.83,8.87,491.53
2025-10-01,Campaign_002,Twitter,3440,4545,25,4224.27,9566.07,132.12,0.93,0.55,126.45
2025-09-30,Campaign_002,LinkedIn,14484,811,109,4268.56,8993.58,5.6,5.26,13.44,110.69
2025-09-29,Campaign_002,Google Ads,43498,1104,16,2234.87,4392.29,2.54,2.02,1.45,96.53
2025-09-28,Campaign_010,Facebook,49158,4812,199,1781.42,9009.36,9.79,0.37,4.14,405.74
2025-09-27,Campaign_002,Facebook,71892,3940,14,3538.31,6576.62,5.48,0.9,0.36,85.87
2025-09-26,Campaign_006,Facebook,90684,1993,44,3342.12,9245.23,2.2,1.68,2.21,176.63
2025-09-25,Campaign_003,Instagram,66825,1070,150,3573.21,8285.71,1.6,3.34,14.02,131.88
2025-09-24,Campaign_010,Facebook,22678,13,38,4501.76,3974.84,0.06,346.29,292.31,-11.7
2025-09-23,Campaign_010,Google Ads,77657,2669,189,1619.4,430.27,3.44,0.61,7.08,-73.43
2025-09-22,Campaign_004,LinkedIn,53119,4435,141,3621.74,9379.39,8.35,0.82,3.18,158.97
2025-09-21,Campaign_008,LinkedIn,15410,603,179,4124.48,2559.51,3.91,6.84,29.68,-37.94
2025-09-20,Campaign_007,Instagram,61985,4028,148,758.28,2032.65,6.5,0.19,3.67,168.06
2025-09-19,Campaign_005,LinkedIn,41335,1492,79,3231.76,108.05,3.61,2.17,5.29,-96.66
2025-09-18,Campaign_003,Instagram,56109,2062,67,3620.05,1643.26,3.67,1.76,3.25,-54.61
2025-09-17,Campaign_010,Instagram,33506,3866,164,2587.14,4038.99,11.54,0.67,4.24,56.12
2025-09-16,Campaign_008,Twitter,8473,2682,1,4157.64,9999.18,31.65,1.55,0.04,140.5
2025-09-15,Campaign_003,LinkedIn,29831,2644,181,1812.15,2396.37,8.86,0.69,6.85,32.24
2025-09-14,Campaign_003,Twitter,41898,2777,145,1031.25,4721.93,6.63,0.37,5.22,357.88
2025-09-13,Campaign_005,Twitter,56196,383,8,2474.58,3558.48,0.68,6.46,2.09,43.8
2025-09-12,Campaign_009,Twitter,31530,150,111,3316.6,1467.23,0.48,22.11,74.0,-55.76
2025-09-11,Campaign_009,Instagram,93257,2689,23,2814.11,4654.18,2.88,1.05,0.86,65.39
2025-09-10,Campaign_010,LinkedIn,88168,4101,134,728.73,1660.12,4.65,0.18,3.27,127.81
2025-09-09,Campaign_010,Instagram,4875,2555,156,2985.65,4194.83,52.41,1.17,6.11,40.5
2025-09-08,Campaign_004,Facebook,78311,3671,134,3020.11,1536.68,4.69,0.82,3.65,-49.12
2025-09-07,Campaign_007,Facebook,11869,827,196,3877.39,4848.88,6.97,4.69,23.7,25.06
2025-09-06,Campaign_001,Instagram,5165,3859,74,893.67,4747.1,74.71,0.23,1.92,431.19
2025-09-05,Campaign_007,Instagram,24015,1909,48,1439.35,5887.28,7.95,0.75,2.51,309.02
2025-12-03,Campaign_001,LinkedIn,49518,3235,174,2194.57,712.46,6.53,0.68,5.38,-67.54
2025-12-02,Campaign_009,Google Ads,9268,75,110,3825.41,7877.0,0.81,51.01,146.67,105.91
2025-12-01,Campaign_006,LinkedIn,36265,1044,181,4459.56,4994.87,2.88,4.27,17.34,12.0
2025-11-30,Campaign_007,Google Ads,71376,4709,126,4453.39,2431.91,6.6,0.95,2.68,-45.39
2025-11-29,Campaign_003,LinkedIn,43622,4095,131,1338.5,975.04,9.39,0.33,3.2,-27.15
2025-11-28,Campaign_007,Google Ads,55153,330,71,4294.08,1189.43,0.6,13.01,21.52,-72.3
2025-11-27,Campaign_005,LinkedIn,14448,719,78,4303.89,7124.8,4.98,5.99,10.85,65.54
2025-11-26,Campaign_002,Google Ads,79355,176,134,1430.78,8304.85,0.22,8.13,76.14,480.44
2025-11-25,Campaign_001,Instagram,36384,3546,3,2761.01,3730.12,9.75,0.78,0.08,35.1
2025-11-24,Campaign_008,Google Ads,79495,203,101,4546.18,3486.18,0.26,22.39,49.75,-23.32
2025-11-23,Campaign_010,Twitter,62311,3409,42,3514.34,507.32,5.47,1.03,1.23,-85.56
2025-11-22,Campaign_006,Twitter,99734,4651,121,3552.84,8995.51,4.66,0.76,2.6,153.19
2025-11-21,Campaign_010,Facebook,45635,4632,141,679.66,7918.04,10.15,0.15,3.04,1065.0
2025-11-20,Campaign_003,LinkedIn,78192,4912,187,3727.01,7633.96,6.28,0.76,3.81,104.83
2025-11-19,Campaign_007,Twitter,26330,1826,195,494.89,9752.74,6.94,0.27,10.68,1870.69
2025-11-18,Campaign_003,Twitter,45850,3202,166,3020.12,6555.39,6.98,0.94,5.18,117.06
2025-11-17,Campaign_001,Facebook,75655,649,83,2907.67,3062.92,0.86,4.48,12.79,5.34
2025-11-16,Campaign_004,Google Ads,99515,1453,158,471.89,9724.66,1.46,0.32,10.87,1960.79
2025-11-15,Campaign_009,Twitter,55775,2738,79,2074.49,7059.19,4.91,0.76,2.89,240.29
2025-11-14,Campaign_007,Google Ads,19396,290,118,474.96,3869.88,1.5,1.64,40.69,714.78
2025-11-13,Campaign_002,Instagram,84342,3033,144,943.72,1700.12,3.6,0.31,4.75,80.15
2025-11-12,Campaign_008,Google Ads,11188,4297,193,1320.65,1150.76,38.41,0.31,4.49,-12.86
2025-11-11,Campaign_001,Twitter,57847,3862,177,2190.81,9123.02,6.68,0.57,4.58,316.42
2025-11-10,Campaign_004,Instagram,67946,2403,81,409.26,1385.61,3.54,0.17,3.37,238.56
2025-11-09,Campaign_002,LinkedIn,69429,4308,150,3218.5,1973.36,6.2,0.75,3.48,-38.69
2025-11-08,Campaign_005,Instagram,18440,3688,118,1104.57,762.01,20.0,0.3,3.2,-31.01
2025-11-07,Campaign_006,Instagram,86244,747,88,3036.27,9388.98,0.87,4.06,11.78,209.23
2025-11-06,Campaign_004,Facebook,83947,4798,129,4045.2,9936.97,5.72,0.84,2.69,145.65
2025-11-05,Campaign_002,Facebook,60044,3919,56,1201.96,4665.69,6.53,0.31,1.43,288.17
2025-11-04,Campaign_002,Facebook,45559,316,56,401.99,3250.36,0.69,1.27,17.72,708.57
2025-11-03,Campaign_002,Twitter,31485,1422,24,117.7,1898.99,4.52,0.08,1.69,1513.42
2025-11-02,Campaign_007,Facebook,87076,4406,30,4222.22,9235.57,5.06,0.96,0.68,118.74
2025-11-01,Campaign_008,Twitter,86530,3048,130,3289.88,9465.03,3.52,1.08,4.27,187.7
2025-10-31,Campaign_007,Twitter,92346,3146,89,4026.75,4516.42,3.41,1.28,2.83,12.16
2025-10-30,Campaign_005,Google Ads,3150,1572,8,1237.02,9025.75,49.9,0.79,0.51,629.64
2025-10-29,Campaign_003,LinkedIn,27158,2402,63,3787.86,845.14,8.84,1.58,2.62,-77.69
2025-10-28,Campaign_004,Google Ads,86682,474,61,1581.51,7055.32,0.55,3.34,12.87,346.11
2025-10-27,Campaign_010,Twitter,93470,202,27,1286.33,8833.93,0.22,6.37,13.37,586.75
2025-10-26,Campaign_003,Instagram,51034,873,158,63.83,117.02,1.71,0.07,18.1,83.33
2025-10-25,Campaign_002,Instagram,97093,877,159,4589.31,2966.81,0.9,5.23,18.13,-35.35
2025-10-24,Campaign_005,Google Ads,41200,4273,174,4219.53,2549.38,10.37,0.99,4.07,-39.58
2025-10-23,Campaign_009,Facebook,14944,1329,66,3696.51,1341.88,8.89,2.78,4.97,-63.7
2025-10-22,Campaign_004,LinkedIn,22347,1328,39,4071.89,7114.63,5.94,3.07,2.94,74.73
2025-10-21,Campaign_009,LinkedIn,2126,4155,186,3200.67,5121.79,195.44,0.77,4.48,60.02
2025-10-20,Campaign_003,Instagram,15036,4668,63,2632.02,7333.22,31.05,0.56,1.35,178.62
2025-10-19,Campaign_007,Google Ads,3107,547,160,1216.6,7012.1,17.61,2.22,29.25,476.37
2025-10-18,Campaign_005,Twitter,5537,3940,19,1359.04,8553.37,71.16,0.34,0.48,529.37
2025-10-17,Campaign_001,LinkedIn,43965,1253,40,4934.75,7782.97,2.85,3.94,3.19,57.72
2025-10-16,Campaign_001,Facebook,93842,3725,137,240.83,5577.71,3.97,0.06,3.68,2216.04
2025-10-15,Campaign_001,Google Ads,35593,4529,33,2701.19,4935.93,12.72,0.6,0.73,82.73
2025-10-14,Campaign_005,LinkedIn,38221,3354,29,60.71,4493.73,8.78,0.02,0.86,7301.96
